stage,segment,ice_flag,ev_flag,naics_code,naics_title,row_type,period,employment
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-01-01,8960
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-02-01,9039
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-03-01,8874
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-04-01,4541
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-05-01,4746
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-06-01,7792
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-07-01,8114
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-08-01,8130
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-09-01,8051
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-10-01,8186
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-11-01,8254
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2020-12-01,8192
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-01-01,8296
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-02-01,8196
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-03-01,8313
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-04-01,7907
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-05-01,7695
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-06-01,7667
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-07-01,7734
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-08-01,8102
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-09-01,8066
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-10-01,8115
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-11-01,8148
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2021-12-01,8217
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-01-01,8291
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-02-01,8211
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-03-01,8428
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-04-01,8460
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-05-01,8453
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-06-01,8440
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-07-01,8334
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-08-01,8261
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-09-01,8244
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-10-01,8337
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-11-01,8457
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2022-12-01,8611
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-01-01,8529
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-02-01,8691
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-03-01,8621
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-04-01,8619
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-05-01,8617
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-06-01,8495
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-07-01,8494
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-08-01,8590
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-09-01,8614
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-10-01,8325
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-11-01,8467
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2023-12-01,8469
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-01-01,8369
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-02-01,8247
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-03-01,8226
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-04-01,8189
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-05-01,7951
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-06-01,7958
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-07-01,7163
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-08-01,7873
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-09-01,7911
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-10-01,7762
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-11-01,7702
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2024-12-01,7697
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2025-01-01,7625
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2025-02-01,7600
OEM,7. Core Automotive,ICE,EV,3362,"""Motor Vehicle Body and Trailer Manufacturing""",naics_detail,2025-03-01,7644
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-01-01,226417
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-02-01,226571
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-03-01,225888
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-04-01,227341
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-05-01,229204
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-06-01,229582
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-07-01,218078
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-08-01,225518
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-09-01,221762
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-10-01,222817
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-11-01,221899
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2000-12-01,221473
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-01-01,206838
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-02-01,211622
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-03-01,211422
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-04-01,208711
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-05-01,207727
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-06-01,206952
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-07-01,191830
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-08-01,200705
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-09-01,201491
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-10-01,199193
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-11-01,199095
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2001-12-01,200410
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-01-01,186426
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-02-01,193886
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-03-01,193985
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-04-01,192190
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-05-01,193002
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-06-01,193509
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-07-01,182366
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-08-01,191370
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-09-01,190719
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-10-01,193154
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-11-01,194110
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2002-12-01,193495
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-01-01,183105
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-02-01,182078
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-03-01,181544
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-04-01,178569
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-05-01,179035
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-06-01,179480
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-07-01,157108
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-08-01,177219
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-09-01,177493
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-10-01,175809
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-11-01,177315
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2003-12-01,177541
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-01-01,173905
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-02-01,174543
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-03-01,175451
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-04-01,174580
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-05-01,174095
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-06-01,172115
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-07-01,144081
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-08-01,168305
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-09-01,169108
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-10-01,166814
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-11-01,167742
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2004-12-01,166720
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-01-01,161945
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-02-01,163820
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-03-01,163082
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-04-01,161034
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-05-01,161708
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-06-01,158579
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-07-01,137478
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-08-01,154837
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-09-01,156924
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-10-01,156700
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-11-01,157759
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2005-12-01,157353
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-01-01,153967
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-02-01,152054
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-03-01,152012
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-04-01,153387
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-05-01,150206
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-06-01,150024
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-07-01,123695
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-08-01,145051
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-09-01,142960
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-10-01,140724
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-11-01,144746
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2006-12-01,142964
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-01-01,134780
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-02-01,138272
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-03-01,137306
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-04-01,135505
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-05-01,133999
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-06-01,133656
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-07-01,116185
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-08-01,130135
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-09-01,128706
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-10-01,124109
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-11-01,128216
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2007-12-01,127016
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-01-01,121139
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-02-01,123030
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-03-01,116331
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-04-01,111305
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-05-01,112246
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-06-01,117957
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-07-01,97647
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-08-01,108788
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-09-01,107862
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-10-01,105246
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-11-01,104511
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2008-12-01,103127
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-01-01,80582
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-02-01,86626
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-03-01,86764
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-04-01,85103
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-05-01,77039
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-06-01,73196
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-07-01,73282
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-08-01,80152
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-09-01,83858
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-10-01,83706
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-11-01,82584
OEM,7. Core Automotive,ICE,EV,3363,"""Motor Vehicle Parts Manufacturing""",naics_detail,2009-12-01,83521
