year,title,code,type,employment_base,employment_proj,share_base,share_proj,change_numeric,change_percent,self_employed,openings,median_wage
2024,Microbiologists,19-1022,Line item,20.7,21.6,0.0,0.0,0.8,4.1,1.3,1.7,87330.0
2024,Zoologists and wildlife biologists,19-1023,Line item,18.2,18.5,0.0,0.0,0.3,1.6,0.5,1.4,72860.0
2024,"Biological scientists, all other",19-1029,Line item,63.7,64.5,0.0,0.0,0.8,1.2,1.0,4.8,93330.0
2024,Conservation scientists and foresters,19-1030,Summary,42.4,43.5,0.0,0.0,1.1,2.7,3.5,3.6,69060.0
2024,Conservation scientists,19-1031,Line item,28.5,29.5,0.0,0.0,1.0,3.4,3.5,2.5,67950.0
2024,Foresters,19-1032,Line item,13.8,14.0,0.0,0.0,0.2,1.2,3.4,1.1,70660.0
2024,Medical scientists,19-1040,Summary,177.6,194.0,0.1,0.1,16.3,9.2,0.6,10.4,99770.0
2024,Epidemiologists,19-1041,Line item,12.3,14.3,0.0,0.0,2.0,16.2,,0.8,83980.0
2024,"Medical scientists, except epidemiologists",19-1042,Line item,165.3,179.6,0.1,0.1,14.3,8.7,0.6,9.6,100590.0
2024,"Life scientists, all other",19-1099,Line item,7.8,8.1,0.0,0.0,0.3,3.7,,0.4,87800.0
2024,Physical scientists,19-2000,Summary,284.9,295.7,0.2,0.2,10.8,3.8,4.3,22.4,92750.0
2024,Astronomers and physicists,19-2010,Summary,26.4,27.4,0.0,0.0,1.0,3.9,8.4,1.8,166290.0
2024,Astronomers,19-2011,Line item,1.8,1.8,0.0,0.0,0.0,2.2,5.4,0.1,132170.0
2024,Physicists,19-2012,Line item,24.6,25.6,0.0,0.0,1.0,4.0,8.7,1.7,166290.0
2024,Atmospheric and space scientists,19-2021,Line item,9.4,9.5,0.0,0.0,0.1,0.7,,0.7,97450.0
2024,Chemists and materials scientists,19-2030,Summary,95.5,100.2,0.1,0.1,4.7,4.9,1.0,7.0,86620.0
2024,Chemists,19-2031,Line item,86.8,91.0,0.1,0.1,4.3,4.9,1.0,6.3,84150.0
2024,Materials scientists,19-2032,Line item,8.7,9.1,0.0,0.0,0.4,4.9,1.1,0.6,104160.0
2024,Environmental scientists and geoscientists,19-2040,Summary,121.7,126.5,0.1,0.1,4.8,4.0,2.7,11.0,82660.0
2024,"Environmental scientists and specialists, including health",19-2041,Line item,90.3,94.3,0.1,0.1,4.0,4.4,1.5,8.5,80060.0
2024,"Geoscientists, except hydrologists and geographers",19-2042,Line item,25.1,26.0,0.0,0.0,0.8,3.2,7.0,2.0,99240.0
2024,Hydrologists,19-2043,Line item,6.3,6.3,0.0,0.0,0.0,-0.1,3.1,0.5,92060.0
2024,"Physical scientists, all other",19-2099,Line item,31.9,32.1,0.0,0.0,0.2,0.6,17.5,2.0,117960.0
2024,Social scientists and related workers,19-3000,Summary,339.9,352.5,0.2,0.2,12.6,3.7,14.2,23.1,92900.0
2024,Economists,19-3011,Line item,17.6,17.8,0.0,0.0,0.2,1.2,3.7,0.9,115440.0
2024,Survey researchers,19-3022,Line item,8.8,8.3,0.0,0.0,-0.5,-5.2,4.0,0.7,63380.0
2024,Psychologists,19-3030,Summary,204.3,216.0,0.1,0.1,11.8,5.8,22.6,12.9,94310.0
2024,Industrial-organizational psychologists,19-3032,Line item,5.6,5.9,0.0,0.0,0.3,6.3,80.5,0.4,109840.0
2024,Clinical and counseling psychologists,19-3033,Line item,76.3,84.8,0.0,0.0,8.5,11.2,2.4,4.8,95830.0
2024,School psychologists,19-3034,Line item,67.2,67.7,0.0,0.0,0.5,0.7,5.3,3.8,86930.0
2024,"Psychologists, all other",19-3039,Line item,55.3,57.7,0.0,0.0,2.4,4.3,65.9,3.9,117580.0
2024,Sociologists,19-3041,Line item,3.4,3.6,0.0,0.0,0.1,3.6,3.0,0.3,101690.0
2024,Urban and regional planners,19-3051,Line item,44.7,46.2,0.0,0.0,1.5,3.4,,3.4,83720.0
2024,Miscellaneous social scientists and related workers,19-3090,Summary,61.0,60.5,0.0,0.0,-0.5,-0.9,1.6,4.9,96660.0
2024,Anthropologists and archeologists,19-3091,Line item,8.8,9.2,0.0,0.0,0.3,3.7,3.6,0.8,64910.0
2024,Geographers,19-3092,Line item,1.5,1.5,0.0,0.0,0.0,-3.1,,0.1,97200.0
2024,Historians,19-3093,Line item,3.4,3.5,0.0,0.0,0.1,2.2,2.0,0.3,74050.0
2024,Political scientists,19-3094,Line item,6.5,6.3,0.0,0.0,-0.2,-3.1,1.1,0.5,139380.0
2024,"Social scientists and related workers, all other",19-3099,Line item,40.8,40.1,0.0,0.0,-0.7,-1.7,1.3,3.2,100340.0
2024,"Life, physical, and social science technicians",19-4000,Summary,416.2,430.5,0.2,0.2,14.3,3.4,2.2,52.6,55810.0
2024,Agricultural and food science technicians,19-4010,Summary,38.9,40.7,0.0,0.0,1.8,4.6,6.0,6.1,48480.0
2024,Agricultural technicians,19-4012,Line item,18.6,19.4,0.0,0.0,0.8,4.3,5.2,2.9,46790.0
2024,Food science technicians,19-4013,Line item,20.4,21.3,0.0,0.0,1.0,4.8,6.7,3.2,49430.0
2024,Biological technicians,19-4021,Line item,82.7,85.6,0.0,0.0,2.9,3.5,,9.1,52000.0
2024,Chemical technicians,19-4031,Line item,57.0,59.0,0.0,0.0,2.1,3.7,0.7,6.7,57790.0
2024,Environmental science and geoscience technicians,19-4040,Summary,53.4,55.1,0.0,0.0,1.7,3.2,,7.3,49690.0
2024,"Environmental science and protection technicians, including health",19-4042,Line item,40.4,42.1,0.0,0.0,1.6,4.0,,5.6,49490.0
2024,"Geological technicians, except hydrologic technicians",19-4043,Line item,9.8,10.0,0.0,0.0,0.1,1.5,,1.3,48390.0
2024,Hydrologic technicians,19-4044,Line item,3.1,3.0,0.0,0.0,-0.1,-2.1,,0.4,58570.0
2024,Nuclear technicians,19-4051,Line item,6.0,5.5,0.0,0.0,-0.5,-7.7,,0.7,104240.0
2024,Social science research assistants,19-4061,Line item,40.6,42.3,0.0,0.0,1.8,4.4,4.9,5.2,58040.0
2024,Forest and conservation technicians,19-4071,Line item,33.8,32.7,0.0,0.0,-1.1,-3.2,0.7,3.9,54310.0
2024,"Miscellaneous life, physical, and social science technicians",19-4090,Summary,103.9,109.5,0.1,0.1,5.6,5.4,4.1,13.5,61570.0
2024,Forensic science technicians,19-4092,Line item,20.7,23.3,0.0,0.0,2.6,12.8,0.9,2.9,67440.0
2024,"Life, physical, and social science technicians, all other",19-4099,Line item,83.2,86.2,0.0,0.0,2.9,3.5,4.9,10.6,60130.0
2024,Occupational health and safety specialists and technicians,19-5000,Summary,163.7,183.0,0.1,0.1,19.2,11.7,0.1,18.3,78900.0
2024,Occupational health and safety specialists,19-5011,Line item,131.9,148.4,0.1,0.1,16.5,12.5,0.1,14.9,83910.0
2024,Occupational health and safety technicians,19-5012,Line item,31.9,34.6,0.0,0.0,2.7,8.5,,3.4,58440.0
2024,Community and social service occupations,21-0000,Summary,3196.9,3409.2,1.9,1.9,212.3,6.6,3.7,313.7,57530.0
2024,"Counselors, social workers, and other community and social service specialists",21-1000,Summary,2707.5,2913.8,1.6,1.7,206.3,7.6,3.6,265.8,57480.0
2024,Counselors,21-1010,Summary,1098.6,1212.8,0.6,0.7,114.2,10.4,6.7,104.4,60200.0
2024,"Educational, guidance, and career counselors and advisors",21-1012,Line item,376.3,389.6,0.2,0.2,13.3,3.5,0.6,31.0,65140.0
2024,Marriage and family therapists,21-1013,Line item,77.8,87.7,0.0,0.1,9.8,12.6,12.8,7.7,63780.0
2024,Rehabilitation counselors,21-1015,Line item,91.9,93.2,0.1,0.1,1.3,1.4,,10.0,46110.0
2024,"Substance abuse, behavioral disorder, and mental health counselors",21-1018,Line item,483.5,564.6,0.3,0.3,81.0,16.8,5.9,48.3,59190.0
2024,"Counselors, all other",21-1019,Line item,69.1,77.8,0.0,0.0,8.7,12.6,48.2,7.4,49830.0
2024,Social workers,21-1020,Summary,810.9,855.6,0.5,0.5,44.7,5.5,2.4,74.0,61330.0
2024,"Child, family, and school social workers",21-1021,Line item,399.9,413.3,0.2,0.2,13.4,3.4,0.2,35.1,58570.0
2024,Healthcare social workers,21-1022,Line item,193.2,208.1,0.1,0.1,14.8,7.7,0.3,18.4,68090.0
2024,Mental health and substance abuse social workers,21-1023,Line item,136.8,150.1,0.1,0.1,13.3,9.7,4.8,13.5,60060.0
2024,"Social workers, all other",21-1029,Line item,81.0,84.1,0.0,0.0,3.1,3.9,14.5,7.0,69480.0
2024,Miscellaneous community and social service specialists,21-1090,Summary,798.0,845.4,0.5,0.5,47.4,5.9,0.4,87.4,48790.0
2024,Health education specialists,21-1091,Line item,71.8,75.0,0.0,0.0,3.2,4.5,0.6,7.9,63000.0
2024,Probation officers and correctional treatment specialists,21-1092,Line item,92.3,94.8,0.1,0.1,2.4,2.6,,7.9,64520.0
2024,Social and human service assistants,21-1093,Line item,449.6,478.5,0.3,0.3,28.9,6.4,0.3,50.6,45120.0
2024,Community health workers,21-1094,Line item,65.1,72.5,0.0,0.0,7.4,11.3,0.8,7.8,51030.0
2024,"Community and social service specialists, all other",21-1099,Line item,119.2,124.7,0.1,0.1,5.5,4.6,0.6,13.1,54940.0
2024,Religious workers,21-2000,Summary,489.4,495.4,0.3,0.3,6.0,1.2,4.3,47.9,58570.0
2024,Clergy,21-2011,Line item,262.0,264.6,0.2,0.2,2.6,1.0,5.7,23.0,60820.0
2024,"Directors, religious activities and education",21-2021,Line item,138.9,141.8,0.1,0.1,2.9,2.1,0.2,13.8,54840.0
2024,"Religious workers, all other",21-2099,Line item,88.4,89.0,0.1,0.1,0.6,0.6,6.5,11.1,45120.0
2024,Legal occupations,23-0000,Summary,1418.2,1456.5,0.8,0.8,38.3,2.7,8.2,83.8,99990.0
2024,"Lawyers, judges, and related workers",23-1000,Summary,933.2,970.4,0.5,0.6,37.2,4.0,11.2,34.4,144040.0
2024,Lawyers and judicial law clerks,23-1010,Summary,879.3,915.5,0.5,0.5,36.2,4.1,11.8,32.5,148600.0
2024,Lawyers,23-1011,Line item,864.8,900.7,0.5,0.5,35.9,4.1,11.9,31.5,151160.0
2024,Judicial law clerks,23-1012,Line item,14.5,14.9,0.0,0.0,0.4,2.5,2.7,1.0,60400.0
2024,"Judges, magistrates, and other judicial workers",23-1020,Summary,53.9,54.9,0.0,0.0,0.9,1.8,1.6,1.8,123220.0
2024,"Administrative law judges, adjudicators, and hearing officers",23-1021,Line item,17.5,17.4,0.0,0.0,-0.1,-0.7,,0.5,115230.0
2024,"Arbitrators, mediators, and conciliators",23-1022,Line item,9.1,9.5,0.0,0.0,0.4,4.3,9.1,0.3,67710.0
2024,"Judges, magistrate judges, and magistrates",23-1023,Line item,27.3,28.0,0.0,0.0,0.7,2.5,,0.9,156210.0
2024,Legal support workers,23-2000,Summary,484.9,486.1,0.3,0.3,1.1,0.2,2.5,49.4,60930.0
2024,Paralegals and legal assistants,23-2011,Line item,376.2,376.8,0.2,0.2,0.6,0.2,1.4,39.3,61010.0
2024,Miscellaneous legal support workers,23-2090,Summary,108.7,109.3,0.1,0.1,0.5,0.5,6.0,10.2,60550.0
2024,"Title examiners, abstractors, and searchers",23-2093,Line item,57.4,58.5,0.0,0.0,1.1,2.0,8.9,5.4,54980.0
2024,"Legal support workers, all other",23-2099,Line item,51.3,50.7,0.0,0.0,-0.6,-1.2,2.8,4.7,68760.0
2024,Educational instruction and library occupations,25-0000,Summary,9813.2,9875.4,5.8,5.6,62.2,0.6,1.9,890.3,59220.0
2024,Postsecondary teachers,25-1000,Summary,1721.2,1822.1,1.0,1.0,100.9,5.9,0.3,136.4,81600.0
2024,"Business teachers, postsecondary",25-1011,Line item,103.1,109.0,0.1,0.1,5.8,5.7,0.3,8.1,97270.0
2024,"Math and computer science teachers, postsecondary",25-1020,Summary,103.7,107.4,0.1,0.1,3.7,3.6,0.2,7.9,82390.0
2024,"Computer science teachers, postsecondary",25-1021,Line item,44.8,47.2,0.0,0.0,2.4,5.3,0.2,3.5,96690.0
2024,"Mathematical science teachers, postsecondary",25-1022,Line item,58.9,60.2,0.0,0.0,1.3,2.3,0.2,4.4,79350.0
2024,"Engineering and architecture teachers, postsecondary",25-1030,Summary,62.0,66.3,0.0,0.0,4.3,7.0,0.2,5.0,105690.0
2024,"Architecture teachers, postsecondary",25-1031,Line item,11.6,11.9,0.0,0.0,0.2,2.0,,0.9,101480.0
2024,"Engineering teachers, postsecondary",25-1032,Line item,50.3,54.4,0.0,0.0,4.1,8.1,0.2,4.1,106120.0
2024,"Life sciences teachers, postsecondary",25-1040,Summary,78.3,83.6,0.0,0.0,5.3,6.8,0.2,6.3,83920.0
2024,"Agricultural sciences teachers, postsecondary",25-1041,Line item,10.7,11.2,0.0,0.0,0.4,4.1,,0.8,86350.0
2024,"Biological science teachers, postsecondary",25-1042,Line item,66.0,70.8,0.0,0.0,4.8,7.3,0.2,5.4,83460.0
2024,"Forestry and conservation science teachers, postsecondary",25-1043,Line item,1.6,1.7,0.0,0.0,0.1,4.0,,0.1,100830.0
2024,"Physical sciences teachers, postsecondary",25-1050,Summary,65.5,67.1,0.0,0.0,1.6,2.5,0.2,4.9,95520.0
2024,"Atmospheric, earth, marine, and space sciences teachers, postsecondary",25-1051,Line item,14.0,14.4,0.0,0.0,0.4,2.6,,1.0,101390.0
2024,"Chemistry teachers, postsecondary",25-1052,Line item,25.4,26.0,0.0,0.0,0.6,2.2,0.2,1.9,86220.0
2024,"Environmental science teachers, postsecondary",25-1053,Line item,9.0,9.3,0.0,0.0,0.3,2.9,,0.7,87710.0
2024,"Physics teachers, postsecondary",25-1054,Line item,17.1,17.5,0.0,0.0,0.4,2.5,,1.3,97360.0
2024,"Social sciences teachers, postsecondary",25-1060,Summary,151.2,155.2,0.1,0.1,4.0,2.7,0.3,11.3,83360.0
2024,"Anthropology and archeology teachers, postsecondary",25-1061,Line item,6.5,6.7,0.0,0.0,0.2,2.7,,0.5,95770.0
2024,"Area, ethnic, and cultural studies teachers, postsecondary",25-1062,Line item,14.5,14.8,0.0,0.0,0.3,2.4,,1.1,84290.0
2024,"Economics teachers, postsecondary",25-1063,Line item,15.8,16.1,0.0,0.0,0.3,2.1,,1.2,119980.0
2024,"Geography teachers, postsecondary",25-1064,Line item,4.0,4.2,0.0,0.0,0.1,3.3,,0.3,86730.0
2024,"Political science teachers, postsecondary",25-1065,Line item,21.8,22.2,0.0,0.0,0.4,2.0,0.3,1.6,94680.0
2024,"Psychology teachers, postsecondary",25-1066,Line item,52.5,54.4,0.0,0.0,1.9,3.6,0.3,4.0,80330.0
2024,"Sociology teachers, postsecondary",25-1067,Line item,15.4,15.7,0.0,0.0,0.3,2.1,,1.1,82540.0
2024,"Social sciences teachers, postsecondary, all other",25-1069,Line item,20.7,21.1,0.0,0.0,0.4,1.7,,1.5,75040.0
2024,"Health teachers, postsecondary",25-1070,Summary,381.2,446.6,0.2,0.3,65.4,17.2,0.3,36.0,100370.0
2024,"Health specialties teachers, postsecondary",25-1071,Line item,289.6,339.7,0.2,0.2,50.1,17.3,0.3,27.4,105620.0
2024,"Nursing instructors and teachers, postsecondary",25-1072,Line item,91.6,106.9,0.1,0.1,15.3,16.8,0.4,8.6,79940.0
2024,"Education and library science teachers, postsecondary",25-1080,Summary,80.0,81.8,0.0,0.0,1.7,2.2,0.3,5.9,73050.0
2024,"Education teachers, postsecondary",25-1081,Line item,74.9,76.5,0.0,0.0,1.6,2.1,0.3,5.6,72090.0
2024,"Library science teachers, postsecondary",25-1082,Line item,5.1,5.3,0.0,0.0,0.2,3.0,,0.4,78630.0
2024,"Law, criminal justice, and social work teachers, postsecondary",25-1110,Summary,62.9,64.2,0.0,0.0,1.4,2.2,0.3,4.7,87870.0
2024,"Criminal justice and law enforcement teachers, postsecondary",25-1111,Line item,16.2,16.5,0.0,0.0,0.3,2.0,,1.2,71470.0
2024,"Law teachers, postsecondary",25-1112,Line item,29.5,30.2,0.0,0.0,0.6,2.2,0.3,2.2,126650.0
2024,"Social work teachers, postsecondary",25-1113,Line item,17.1,17.5,0.0,0.0,0.4,2.3,,1.3,76210.0
2024,"Arts, communications, history, and humanities teachers, postsecondary",25-1120,Summary,309.2,312.1,0.2,0.2,2.9,0.9,0.3,22.4,79060.0
2024,"Art, drama, and music teachers, postsecondary",25-1121,Line item,122.8,124.8,0.1,0.1,2.1,1.7,0.4,9.0,80190.0
2024,"Communications teachers, postsecondary",25-1122,Line item,35.8,36.6,0.0,0.0,0.8,2.1,0.2,2.7,77800.0
2024,"English language and literature teachers, postsecondary",25-1123,Line item,72.2,72.2,0.0,0.0,0.0,0.0,0.2,5.1,78270.0
2024,"Foreign language and literature teachers, postsecondary",25-1124,Line item,26.4,26.4,0.0,0.0,0.0,-0.2,0.3,1.9,77010.0
2024,"History teachers, postsecondary",25-1125,Line item,24.6,24.6,0.0,0.0,-0.1,-0.2,0.2,1.7,81500.0
2024,"Philosophy and religion teachers, postsecondary",25-1126,Line item,27.3,27.5,0.0,0.0,0.2,0.7,0.5,2.0,78050.0
2024,Miscellaneous postsecondary teachers,25-1190,Summary,324.2,328.9,0.2,0.2,4.7,1.4,0.3,23.7,68800.0
2024,"Family and consumer sciences teachers, postsecondary",25-1192,Line item,3.2,3.3,0.0,0.0,0.1,3.4,,0.2,77280.0
2024,"Recreation and fitness studies teachers, postsecondary",25-1193,Line item,15.4,15.7,0.0,0.0,0.4,2.4,,1.1,75890.0
2024,"Career/technical education teachers, postsecondary",25-1194,Line item,122.2,123.0,0.1,0.1,0.8,0.7,0.4,8.8,61490.0
2024,"Postsecondary teachers, all other",25-1199,Line item,183.4,186.8,0.1,0.1,3.4,1.8,0.3,13.5,78490.0
2024,"Preschool, elementary, middle, secondary, and special education teachers",25-2000,Summary,4500.1,4453.2,2.6,2.5,-46.9,-1.0,0.4,320.9,61960.0
2024,Preschool and kindergarten teachers,25-2010,Summary,672.3,693.3,0.4,0.4,21.0,3.1,0.5,78.2,40090.0
2024,"Preschool teachers, except special education",25-2011,Line item,555.1,578.1,0.3,0.3,22.9,4.1,0.6,65.5,37120.0
2024,"Kindergarten teachers, except special education",25-2012,Line item,117.2,115.2,0.1,0.1,-1.9,-1.6,0.1,12.8,61430.0
2024,Elementary and middle school teachers,25-2020,Summary,2070.4,2029.9,1.2,1.2,-40.6,-2.0,0.6,132.4,62500.0
2024,"Elementary school teachers, except special education",25-2021,Line item,1422.7,1394.8,0.8,0.8,-27.9,-2.0,0.6,91.0,62340.0
2024,"Middle school teachers, except special and career/technical education",25-2022,Line item,633.7,621.3,0.4,0.4,-12.4,-2.0,0.6,40.5,62970.0
2024,"Career/technical education teachers, middle school",25-2023,Line item,14.0,13.8,0.0,0.0,-0.3,-2.0,,0.9,63620.0
2024,Secondary school teachers,25-2030,Summary,1197.9,1178.2,0.7,0.7,-19.7,-1.6,0.0,72.4,64530.0
2024,"Secondary school teachers, except special and career/technical education",25-2031,Line item,1094.5,1076.7,0.6,0.6,-17.8,-1.6,0.0,66.2,64580.0
2024,"Career/technical education teachers, secondary school",25-2032,Line item,103.4,101.5,0.1,0.1,-1.9,-1.8,,6.2,63910.0
2024,Special education teachers,25-2050,Summary,559.5,551.8,0.3,0.3,-7.7,-1.4,0.5,37.8,64270.0
2024,"Special education teachers, preschool",25-2051,Line item,29.3,29.7,0.0,0.0,0.4,1.4,1.8,2.1,62190.0
2024,"Special education teachers, kindergarten and elementary school",25-2052,Line item,230.2,226.1,0.1,0.1,-4.1,-1.8,0.3,15.4,63000.0
2024,"Special education teachers, middle school",25-2057,Line item,94.8,93.0,0.1,0.1,-1.8,-1.9,0.3,6.3,64880.0
2024,"Special education teachers, secondary school",25-2058,Line item,164.2,161.5,0.1,0.1,-2.6,-1.6,0.5,11.1,69590.0
2024,"Special education teachers, all other",25-2059,Line item,41.0,41.5,0.0,0.0,0.4,1.1,1.6,2.9,67430.0
2024,Other teachers and instructors,25-3000,Summary,1337.7,1357.1,0.8,0.8,19.4,1.4,10.5,171.4,44220.0
2024,"Adult basic education, adult secondary education, and english as a second language instructors",25-3011,Line item,40.9,35.3,0.0,0.0,-5.6,-13.7,5.6,3.9,59950.0
2024,Self-enrichment teachers,25-3021,Line item,417.5,433.0,0.2,0.2,15.5,3.7,16.8,51.4,45590.0
2024,"Substitute teachers, short-term",25-3031,Line item,510.1,518.5,0.3,0.3,8.4,1.6,5.0,61.1,38470.0
2024,Tutors,25-3041,Line item,215.5,216.8,0.1,0.1,1.3,0.6,13.7,37.1,40090.0
2024,"Teachers and instructors, all other",25-3099,Line item,153.8,153.5,0.1,0.1,-0.2,-0.1,8.6,18.0,64690.0
2024,"Librarians, curators, and archivists",25-4000,Summary,260.8,260.1,0.2,0.1,-0.7,-0.3,2.3,31.2,57100.0
2024,"Archivists, curators, and museum technicians",25-4010,Summary,40.2,42.4,0.0,0.0,2.3,5.6,12.0,4.8,57100.0
2024,Archivists,25-4011,Line item,9.3,9.7,0.0,0.0,0.4,3.8,10.4,1.1,61570.0
2024,Curators,25-4012,Line item,15.1,16.2,0.0,0.0,1.1,7.0,13.1,1.8,61770.0
2024,Museum technicians and conservators,25-4013,Line item,15.7,16.5,0.0,0.0,0.8,5.4,12.0,1.9,47460.0
2024,Librarians and media collections specialists,25-4022,Line item,142.1,144.5,0.1,0.1,2.4,1.7,0.9,13.5,64320.0
2024,Library technicians,25-4031,Line item,78.6,73.2,0.0,0.0,-5.4,-6.8,,13.0,39970.0
2024,Other educational instruction and library occupations,25-9000,Summary,1993.3,1982.9,1.2,1.1,-10.5,-0.5,0.6,230.4,36690.0
2024,Farm and home management educators,25-9021,Line item,12.4,12.1,0.0,0.0,-0.3,-2.5,0.7,1.1,58120.0
2024,Instructional coordinators,25-9031,Line item,232.6,235.5,0.1,0.1,2.9,1.3,3.3,21.9,74720.0
2024,Teaching assistants,25-9040,Summary,1616.3,1601.3,1.0,0.9,-15.1,-0.9,0.1,195.0,35550.0
2024,"Teaching assistants, postsecondary",25-9044,Line item,193.6,199.6,0.1,0.1,6.0,3.1,0.1,24.6,44930.0
2024,"Teaching assistants, except postsecondary",25-9045,Line item,1422.8,1401.7,0.8,0.8,-21.1,-1.5,0.1,170.4,35240.0
2024,"Educational instruction and library workers, all other",25-9099,Line item,132.0,134.0,0.1,0.1,2.0,1.5,2.4,12.5,48400.0
2024,"Arts, design, entertainment, sports, and media occupations",27-0000,Summary,3021.1,3104.6,1.8,1.8,83.5,2.8,24.6,289.4,60140.0
2024,Art and design workers,27-1000,Summary,950.3,971.8,0.6,0.6,21.5,2.3,27.7,84.9,53180.0
2024,Artists and related workers,27-1010,Summary,244.2,250.8,0.1,0.1,6.7,2.7,60.8,21.7,99060.0
2024,Art directors,27-1011,Line item,135.0,140.7,0.1,0.1,5.7,4.2,61.9,12.3,111040.0
2024,Craft artists,27-1012,Line item,11.6,11.9,0.0,0.0,0.2,2.1,62.6,1.0,38480.0
2024,"Fine artists, including painters, sculptors, and illustrators",27-1013,Line item,26.5,26.2,0.0,0.0,-0.3,-1.2,61.6,2.2,60560.0
2024,Special effects artists and animators,27-1014,Line item,57.1,58.0,0.0,0.0,0.9,1.6,61.5,5.0,99800.0
2024,"Artists and related workers, all other",27-1019,Line item,13.9,14.0,0.0,0.0,0.1,0.8,44.0,1.2,72760.0
2024,Designers,27-1020,Summary,706.1,721.0,0.4,0.4,14.9,2.1,16.3,63.2,49020.0
2024,Commercial and industrial designers,27-1021,Line item,30.6,31.6,0.0,0.0,1.0,3.2,2.0,2.5,79450.0
2024,Fashion designers,27-1022,Line item,25.7,26.2,0.0,0.0,0.5,2.0,20.0,2.3,80690.0
2024,Floral designers,27-1023,Line item,43.8,41.2,0.0,0.0,-2.6,-5.9,10.7,5.1,36120.0
2024,Graphic designers,27-1024,Line item,265.9,271.5,0.2,0.2,5.7,2.1,17.7,20.0,61300.0
2024,Interior designers,27-1025,Line item,87.1,89.9,0.1,0.1,2.8,3.2,21.2,7.8,63490.0
2024,Merchandise displayers and window trimmers,27-1026,Line item,193.0,199.3,0.1,0.1,6.2,3.2,0.1,20.8,37350.0
2024,Set and exhibit designers,27-1027,Line item,31.3,32.0,0.0,0.0,0.7,2.3,63.5,2.5,66280.0
2024,"Designers, all other",27-1029,Line item,28.6,29.2,0.0,0.0,0.6,2.0,66.1,2.2,66220.0
2024,"Entertainers and performers, sports and related workers",27-2000,Summary,854.1,889.4,0.5,0.5,35.3,4.1,22.4,99.7,54870.0
2024,"Actors, producers, and directors",27-2010,Summary,223.9,232.4,0.1,0.1,8.4,3.8,13.2,19.1,78000.0
2024,Actors,27-2011,Line item,57.0,57.1,0.0,0.0,0.2,0.3,27.9,6.3,
2024,Producers and directors,27-2012,Line item,167.0,175.2,0.1,0.1,8.3,4.9,8.2,12.8,83480.0
2024,"Athletes, coaches, umpires, and related workers",27-2020,Summary,344.9,366.6,0.2,0.2,21.7,6.3,11.3,48.5,45920.0
2024,Athletes and sports competitors,27-2021,Line item,19.1,20.2,0.0,0.0,1.0,5.5,20.7,2.1,62360.0
2024,Coaches and scouts,27-2022,Line item,306.5,326.0,0.2,0.2,19.5,6.4,10.2,41.8,45920.0
2024,"Umpires, referees, and other sports officials",27-2023,Line item,19.3,20.4,0.0,0.0,1.1,5.7,18.2,4.6,38820.0
2024,Dancers and choreographers,27-2030,Summary,17.0,17.8,0.0,0.0,0.8,4.9,25.1,2.5,51020.0
2024,Dancers,27-2031,Line item,12.3,12.9,0.0,0.0,0.6,4.5,25.4,1.8,
2024,Choreographers,27-2032,Line item,4.6,4.9,0.0,0.0,0.3,6.1,24.3,0.7,55600.0
2024,"Musicians, singers, and related workers",27-2040,Summary,217.1,218.8,0.1,0.1,1.7,0.8,42.1,23.7,
